subject,lab,model,nll
SWC_NM_081,hoferlab,evidence_history,0.4555041608888385
SWC_NM_081,hoferlab,learning_evidence,0.4432908422748293
SWC_NM_081,hoferlab,learning_history,0.4431136592460539
SWC_NM_081,hoferlab,long_evidence,0.4269426681839043
SWC_NM_081,hoferlab,long_history,0.4262289559263911
SWC_NM_081,hoferlab,outcome_history,0.45549876171982834
SWC_NM_085,hoferlab,combined_evidence,0.45167680994847204
SWC_NM_085,hoferlab,combined_history,0.45239682605850096
SWC_NM_085,hoferlab,evidence_history,0.4960107389489051
SWC_NM_085,hoferlab,learning_evidence,0.4831649807030282
SWC_NM_085,hoferlab,learning_history,0.4861035602075835
SWC_NM_085,hoferlab,long_evidence,0.45005554111297047
SWC_NM_085,hoferlab,long_history,0.45076032811134126
SWC_NM_085,hoferlab,outcome_history,0.49854754847725036
SWC_NM_086,hoferlab,combined_evidence,0.3515064164942126
SWC_NM_086,hoferlab,combined_history,0.3524936634715047
SWC_NM_086,hoferlab,evidence_history,0.3846110942878772
SWC_NM_086,hoferlab,learning_evidence,0.37233911473213294
SWC_NM_086,hoferlab,learning_history,0.3752758610016521
SWC_NM_086,hoferlab,long_evidence,0.351059242049609
SWC_NM_086,hoferlab,long_history,0.35210403915200145
SWC_NM_086,hoferlab,outcome_history,0.3874601198334407
SWC_NM_091,hoferlab,combined_evidence,0.454012943779193
SWC_NM_091,hoferlab,combined_history,0.4533449592229914
SWC_NM_091,hoferlab,evidence_history,0.4723869081488612
SWC_NM_091,hoferlab,learning_evidence,0.46785581534989074
SWC_NM_091,hoferlab,learning_history,0.46703724512974615
SWC_NM_091,hoferlab,long_evidence,0.454820893749319
SWC_NM_091,hoferlab,long_history,0.45415985911591855
SWC_NM_091,hoferlab,outcome_history,0.47183993914632044
ZFM-02600,mainenlab,combined_evidence,0.5130932786526362
ZFM-02600,mainenlab,combined_history,0.5138073375222215
ZFM-02600,mainenlab,evidence_history,0.5396663225325982
ZFM-02600,mainenlab,learning_evidence,0.552080250978117
ZFM-02600,mainenlab,learning_history,0.5551275469408619
ZFM-02600,mainenlab,long_evidence,0.5144911866755684
ZFM-02600,mainenlab,long_history,0.5155200266103965
ZFM-02600,mainenlab,outcome_history,0.5425031581168076
ZFM-03324,mainenlab,combined_evidence,0.35879571841167834
ZFM-03324,mainenlab,combined_history,0.3586540927113527
ZFM-03324,mainenlab,evidence_history,0.38273501206555866
ZFM-03324,mainenlab,learning_evidence,0.36758770751542963
ZFM-03324,mainenlab,learning_history,0.3684594396636104
ZFM-03324,mainenlab,long_evidence,0.3595335470508901
ZFM-03324,mainenlab,long_history,0.359438889781032
ZFM-03324,mainenlab,outcome_history,0.3839852787061278
ZFM-04122,mainenlab,combined_evidence,0.46066902718221275
ZFM-04122,mainenlab,combined_history,0.45931199533215733
ZFM-04122,mainenlab,evidence_history,0.5090529950457822
ZFM-04122,mainenlab,learning_evidence,0.4930372887551315
ZFM-04122,mainenlab,learning_history,0.4912950281696348
ZFM-04122,mainenlab,long_evidence,0.46105559576455135
ZFM-04122,mainenlab,long_history,0.45955333527127074
ZFM-04122,mainenlab,outcome_history,0.5073949746657856
ZM_1372,mainenlab,combined_evidence,0.32091037756631796
ZM_1372,mainenlab,combined_history,0.3218869318341488
ZM_1372,mainenlab,evidence_history,0.3410081819995988
ZM_1372,mainenlab,learning_evidence,0.34303852645897015
ZM_1372,mainenlab,learning_history,0.3449985612880598
ZM_1372,mainenlab,long_evidence,0.321535357627388
ZM_1372,mainenlab,long_history,0.3227204553121138
ZM_1372,mainenlab,outcome_history,0.34246523364822534
ZM_1743,mainenlab,combined_evidence,0.3913647638051821
ZM_1743,mainenlab,combined_history,0.3925943849427354
ZM_1743,mainenlab,evidence_history,0.4783094424072444
ZM_1743,mainenlab,learning_evidence,0.5009021779154438
ZM_1743,mainenlab,learning_history,0.5077750165353504
ZM_1743,mainenlab,long_evidence,0.39699353329028475
ZM_1743,mainenlab,long_history,0.39919035668993036
ZM_1743,mainenlab,outcome_history,0.48459163953521667
ZM_1897,mainenlab,combined_evidence,0.3597819095179061
ZM_1897,mainenlab,combined_history,0.36201824710221614
ZM_1897,mainenlab,evidence_history,0.37830570451586615
ZM_1897,mainenlab,learning_evidence,0.37944301704622063
ZM_1897,mainenlab,learning_history,0.38360198491995534
ZM_1897,mainenlab,long_evidence,0.3603357360693788
ZM_1897,mainenlab,long_history,0.3629151821973336
ZM_1897,mainenlab,outcome_history,0.3820595509963324
ZM_1898,mainenlab,combined_evidence,0.4199104789433249
ZM_1898,mainenlab,combined_history,0.42117839230581755
ZM_1898,mainenlab,evidence_history,0.43915261315787346
ZM_1898,mainenlab,learning_evidence,0.42085321289748534
ZM_1898,mainenlab,learning_history,0.4232941023155765
ZM_1898,mainenlab,long_evidence,0.4176149155293805
ZM_1898,mainenlab,long_history,0.41873426316764967
ZM_1898,mainenlab,outcome_history,0.441462810579324
ZM_2241,mainenlab,combined_evidence,0.39141814856115825
ZM_2241,mainenlab,combined_history,0.3917100574669249
ZM_2241,mainenlab,evidence_history,0.41651484764463803
ZM_2241,mainenlab,learning_evidence,0.40521189282718645
ZM_2241,mainenlab,learning_history,0.40720690260262365
ZM_2241,mainenlab,long_evidence,0.38998030425598107
ZM_2241,mainenlab,long_history,0.3901324357569369
ZM_2241,mainenlab,outcome_history,0.4184049594056755
ibl_witten_06,wittenlab,combined_evidence,0.3138609764773881
ibl_witten_06,wittenlab,combined_history,0.31288951737735476
ibl_witten_06,wittenlab,evidence_history,0.33815252878132424
ibl_witten_06,wittenlab,learning_evidence,0.3265356401145976
ibl_witten_06,wittenlab,learning_history,0.3245418183683955
ibl_witten_06,wittenlab,long_evidence,0.3129380430104712
ibl_witten_06,wittenlab,long_history,0.3117324649644223
ibl_witten_06,wittenlab,outcome_history,0.3362068546104698
ibl_witten_07,wittenlab,combined_evidence,0.30378968926872923
ibl_witten_07,wittenlab,combined_history,0.3044781521741193
ibl_witten_07,wittenlab,evidence_history,0.32753245469523024
ibl_witten_07,wittenlab,learning_evidence,0.3249102128055481
ibl_witten_07,wittenlab,learning_history,0.3269785946155471
ibl_witten_07,wittenlab,long_evidence,0.30529222926171506
ibl_witten_07,wittenlab,long_history,0.30632305664337106
ibl_witten_07,wittenlab,outcome_history,0.32941847694355525
ibl_witten_12,wittenlab,combined_evidence,0.29792996850321274
ibl_witten_12,wittenlab,combined_history,0.29817027530293155
ibl_witten_12,wittenlab,evidence_history,0.3217575532403586
ibl_witten_12,wittenlab,learning_evidence,0.31288204920038953
ibl_witten_12,wittenlab,learning_history,0.3141168154995412
ibl_witten_12,wittenlab,long_evidence,0.2978268240106754
ibl_witten_12,wittenlab,long_history,0.2981098031528881
ibl_witten_12,wittenlab,outcome_history,0.32296436873488826
ibl_witten_13,wittenlab,combined_evidence,0.4250636467669659
ibl_witten_13,wittenlab,combined_history,0.42454664116978386
ibl_witten_13,wittenlab,evidence_history,0.4477461220589236
ibl_witten_13,wittenlab,learning_evidence,0.4427669953228471
ibl_witten_13,wittenlab,learning_history,0.4422764602396114
ibl_witten_13,wittenlab,long_evidence,0.42411116392263193
ibl_witten_13,wittenlab,long_history,0.4235307706529509
ibl_witten_13,wittenlab,outcome_history,0.44695991390742973
ibl_witten_14,wittenlab,combined_evidence,0.30946505189946416
ibl_witten_14,wittenlab,combined_history,0.3107121121089615
ibl_witten_14,wittenlab,evidence_history,0.34391075177947134
ibl_witten_14,wittenlab,learning_evidence,0.3299558312430782
ibl_witten_14,wittenlab,learning_history,0.3327099011215671
ibl_witten_14,wittenlab,long_evidence,0.3093840354432763
ibl_witten_14,wittenlab,long_history,0.3107319726461722
ibl_witten_14,wittenlab,outcome_history,0.3466802244661379
ibl_witten_19,wittenlab,combined_evidence,0.28472161339368046
ibl_witten_19,wittenlab,combined_history,0.28461002452625594
ibl_witten_19,wittenlab,evidence_history,0.2964195352245473
ibl_witten_19,wittenlab,learning_evidence,0.2941952377540737
ibl_witten_19,wittenlab,learning_history,0.2939166517667653
ibl_witten_19,wittenlab,long_evidence,0.2849691267543921
ibl_witten_19,wittenlab,long_history,0.28492024036517083
ibl_witten_19,wittenlab,outcome_history,0.29623649935716506
